Id,Label,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality
P00195442,P00195442,Product,0,276,276,0,1626263,1626263,1,1,1,0,0,0.024773,0.000079,0,6049,4,2598,0,0
P00255842,P00255842,Product,0,1383,1383,0,25168963,25168963,1,1,1,0,0,0.068434,0.000079,0,6056,0,2376,0,0
P00112142,P00112142,Product,0,1562,1562,0,24216006,24216006,1,1,1,0,0,0.07569,0.000079,0,6060,2,1743,0,0
P00120342,P00120342,Product,0,629,629,0,4556815,4556815,1,1,1,0,0,0.039293,0.000079,0,6062,1,857,0,0
P00110542,P00110542,Product,0,958,958,0,8382515,8382515,1,1,1,0,0,0.049659,0.000079,0,6064,1,1421,0,0
P00279942,P00279942,Product,0,84,84,0,614993,614993,1,1,1,0,0,0.006047,0.000079,0,6065,1,849,0,0
P00303742,P00303742,Product,0,263,263,0,1973469,1973469,1,1,1,0,0,0.018085,0.000079,0,6066,1,725,0,0
P00316742,P00316742,Product,0,200,200,0,523740,523740,1,1,1,0,0,0.01649,0.000079,0,6067,4,2287,0,0
P00115242,P00115242,Product,0,181,181,0,1250200,1250200,1,1,1,0,0,0.013734,0.000079,0,6068,1,2223,0,0
P00302842,P00302842,Product,0,140,140,0,959055,959055,1,1,1,0,0,0.010855,0.000079,0,6069,1,766,0,0
P00066442,P00066442,Product,0,63,63,0,359634,359634,1,1,1,0,0,0.004813,0.000079,0,6070,4,830,0,0
P00273442,P00273442,Product,0,159,159,0,201786,201786,1,1,1,0,0,0.01151,0.000079,0,6072,1,1455,0,0
P00210142,P00210142,Product,0,15,15,0,155511,155511,1,1,1,0,0,0.001429,0.000079,0,6073,4,1558,0,0
P00212542,P00212542,Product,0,143,143,0,852689,852689,1,1,1,0,0,0.012217,0.000079,0,6074,4,2811,0,0
P00321742,P00321742,Product,0,579,579,0,3758794,3758794,1,1,1,0,0,0.043322,0.000079,0,6075,4,2,0,0
P00020042,P00020042,Product,0,48,48,0,308997,308997,1,1,1,0,0,0.004179,0.000079,0,6076,4,246,0,0
P00051942,P00051942,Product,0,217,217,0,1198115,1198115,1,1,1,0,0,0.017435,0.000079,0,6078,4,1221,0,0
P00303542,P00303542,Product,0,197,197,0,950624,950624,1,1,1,0,0,0.018049,0.000079,0,6080,4,298,0,0
P00228142,P00228142,Product,0,91,91,0,378426,378426,1,1,1,0,0,0.008987,0.000079,0,6081,4,1427,0,0
P00123142,P00123142,Product,0,202,202,0,901602,901602,1,1,1,0,0,0.014644,0.000079,0,6082,3,1217,0,0
P00079542,P00079542,Product,0,5,5,0,14701,14701,1,1,1,0,0,0.000369,0.000079,0,6083,4,936,0,0
P00103142,P00103142,Product,0,3,3,0,27557,27557,1,1,1,0,0,0.000215,0.000079,0,6084,3,1444,0,0
P00305542,P00305542,Product,0,1,1,0,7478,7478,1,1,1,0,0,0.000003,0.000079,0,6085,3,1444,0,0
P00031042,P00031042,Product,0,1200,1200,0,10863768,10863768,1,1,1,0,0,0.063842,0.000079,0,6086,0,2757,0,0
P00260042,P00260042,Product,0,754,754,0,5581299,5581299,1,1,1,0,0,0.046044,0.000079,0,6087,1,2087,0,0
P00055642,P00055642,Product,0,58,58,0,117919,117919,1,1,1,0,0,0.005176,0.000079,0,6088,4,381,0,0
P00312742,P00312742,Product,0,442,442,0,4927409,4927409,1,1,1,0,0,0.023362,0.000079,0,6089,0,416,0,0
P00010742,P00010742,Product,0,1350,1350,0,22164153,22164153,1,1,1,0,0,0.068487,0.000079,0,6095,2,1526,0,0
P00223242,P00223242,Product,0,462,462,0,2756432,2756432,1,1,1,0,0,0.030102,0.000079,0,6096,4,1087,0,0
P00114942,P00114942,Product,0,1178,1178,0,19202910,19202910,1,1,1,0,0,0.068418,0.000079,0,6097,2,9,0,0
P00183242,P00183242,Product,0,649,649,0,3812051,3812051,1,1,1,0,0,0.046759,0.000079,0,6098,3,695,0,0
P00030842,P00030842,Product,0,592,592,0,8104378,8104378,1,1,1,0,0,0.040118,0.000079,0,6099,3,1807,0,0
P00220142,P00220142,Product,0,436,436,0,5740427,5740427,1,1,1,0,0,0.030118,0.000079,0,6100,3,1111,0,0
P00130442,P00130442,Product,0,253,253,0,2070707,2070707,1,1,1,0,0,0.020334,0.000079,0,6101,4,1769,0,0
P00323042,P00323042,Product,0,159,159,0,1194548,1194548,1,1,1,0,0,0.010065,0.000079,0,6102,1,1730,0,0
P00344742,P00344742,Product,0,186,186,0,926679,926679,1,1,1,0,0,0.016967,0.000079,0,6103,4,2493,0,0
P00182442,P00182442,Product,0,405,405,0,2337129,2337129,1,1,1,0,0,0.031665,0.000079,0,6105,3,353,0,0
P00015342,P00015342,Product,0,147,147,0,1470946,1470946,1,1,1,0,0,0.01153,0.000079,0,6106,5,1612,0,0
P00103042,P00103042,Product,0,571,571,0,8190056,8190056,1,1,1,0,0,0.041573,0.000079,0,6108,3,2520,0,0
P00187842,P00187842,Product,0,446,446,0,6269073,6269073,1,1,1,0,0,0.032662,0.000079,0,6109,3,2708,0,0
P00162442,P00162442,Product,0,263,263,0,3327550,3327550,1,1,1,0,0,0.022083,0.000079,0,6110,3,1472,0,0
P00078542,P00078542,Product,0,139,139,0,1421065,1421065,1,1,1,0,0,0.012832,0.000079,0,6111,3,2801,0,0
P00324442,P00324442,Product,0,363,363,0,1954693,1954693,1,1,1,0,0,0.024625,0.000079,0,6112,3,1478,0,0
P00041642,P00041642,Product,0,102,102,0,439763,439763,1,1,1,0,0,0.009888,0.000079,0,6113,4,1395,0,0
P00050542,P00050542,Product,0,80,80,0,353635,353635,1,1,1,0,0,0.007829,0.000079,0,6114,4,2452,0,0
P00006442,P00006442,Product,0,89,89,0,320797,320797,1,1,1,0,0,0.008663,0.000079,0,6115,4,2485,0,0
P00350942,P00350942,Product,0,735,735,0,7730983,7730983,1,1,1,0,0,0.037097,0.000079,0,6120,0,373,0,0
P00000142,P00000142,Product,0,1152,1152,0,12837476,12837476,1,1,1,0,0,0.063759,0.000079,0,6121,5,1119,0,0
P00034042,P00034042,Product,0,582,582,0,8395350,8395350,1,1,1,0,0,0.039803,0.000079,0,6123,3,1392,0,0
P00143142,P00143142,Product,0,70,70,0,482720,482720,1,1,1,0,0,0.00588,0.000079,0,6124,4,1362,0,0
P00317942,P00317942,Product,0,226,226,0,1451897,1451897,1,1,1,0,0,0.012103,0.000079,0,6126,0,2495,0,0
P00335542,P00335542,Product,0,105,105,0,719929,719929,1,1,1,0,0,0.004838,0.000079,0,6127,0,957,0,0
P00361842,P00361842,Product,0,353,353,0,4993730,4993730,1,1,1,0,0,0.021469,0.000079,0,6128,0,903,0,0
P00147942,P00147942,Product,0,911,911,0,14307903,14307903,1,1,1,0,0,0.055335,0.000079,0,6130,2,1788,0,0
P00028042,P00028042,Product,0,376,376,0,4597211,4597211,1,1,1,0,0,0.029543,0.000079,0,6131,3,2146,0,0
P00117542,P00117542,Product,0,550,550,0,1743615,1743615,1,1,1,0,0,0.03681,0.000079,0,6133,1,2426,0,0
P00130742,P00130742,Product,0,549,549,0,8116939,8116939,1,1,1,0,0,0.037413,0.000079,0,6134,3,554,0,0
P00024142,P00024142,Product,0,259,259,0,2002226,2002226,1,1,1,0,0,0.017987,0.000079,0,6136,1,820,0,0
P00209742,P00209742,Product,0,390,390,0,5708934,5708934,1,1,1,0,0,0.025346,0.000079,0,6137,3,1709,0,0
P00160042,P00160042,Product,0,203,203,0,2652691,2652691,1,1,1,0,0,0.01604,0.000079,0,6138,3,815,0,0
P00042342,P00042342,Product,0,80,80,0,425250,425250,1,1,1,0,0,0.008547,0.000079,0,6139,4,2150,0,0
P00016542,P00016542,Product,0,159,159,0,1883681,1883681,1,1,1,0,0,0.012975,0.000079,0,6140,3,1570,0,0
P00016742,P00016742,Product,0,266,266,0,2710920,2710920,1,1,1,0,0,0.020561,0.000079,0,6141,3,1894,0,0
P00227642,P00227642,Product,0,190,190,0,2037505,2037505,1,1,1,0,0,0.01703,0.000079,0,6142,4,1755,0,0
P00146142,P00146142,Product,0,243,243,0,2515080,2515080,1,1,1,0,0,0.018772,0.000079,0,6143,3,2484,0,0
P00070542,P00070542,Product,0,173,173,0,1952500,1952500,1,1,1,0,0,0.011541,0.000079,0,6144,3,649,0,0
P00129842,P00129842,Product,0,598,598,0,9178563,9178563,1,1,1,0,0,0.041139,0.000079,0,6145,3,1025,0,0
P00243942,P00243942,Product,0,688,688,0,9446975,9446975,1,1,1,0,0,0.049156,0.000079,0,6146,3,2631,0,0
P00246742,P00246742,Product,0,150,150,0,580323,580323,1,1,1,0,0,0.012621,0.000079,0,6147,3,2737,0,0
P00310142,P00310142,Product,0,96,96,0,487078,487078,1,1,1,0,0,0.00551,0.000079,0,6149,0,1494,0,0
P00244142,P00244142,Product,0,285,285,0,2585053,2585053,1,1,1,0,0,0.024111,0.000079,0,6150,3,550,0,0
P00190142,P00190142,Product,0,570,570,0,5835383,5835383,1,1,1,0,0,0.037708,0.000079,0,6151,5,2392,0,0
P00109242,P00109242,Product,0,458,458,0,7060551,7060551,1,1,1,0,0,0.029285,0.000079,0,6152,1,445,0,0
P00089342,P00089342,Product,0,402,402,0,3434504,3434504,1,1,1,0,0,0.029762,0.000079,0,6154,1,2017,0,0
P00288542,P00288542,Product,0,329,329,0,2496769,2496769,1,1,1,0,0,0.024328,0.000079,0,6155,4,1661,0,0
P00212242,P00212242,Product,0,264,264,0,2141084,2141084,1,1,1,0,0,0.020954,0.000079,0,6156,1,523,0,0
P00319342,P00319342,Product,0,435,435,0,2969572,2969572,1,1,1,0,0,0.03052,0.000079,0,6157,1,943,0,0
P00302942,P00302942,Product,0,292,292,0,2139581,2139581,1,1,1,0,0,0.023306,0.000079,0,6158,4,629,0,0
P00145942,P00145942,Product,0,283,283,0,3930232,3930232,1,1,1,0,0,0.021262,0.000079,0,6160,4,1445,0,0
P00026342,P00026342,Product,0,28,28,0,196587,196587,1,1,1,0,0,0.002505,0.000079,0,6161,4,1712,0,0
P00148842,P00148842,Product,0,216,216,0,2979608,2979608,1,1,1,0,0,0.019164,0.000079,0,6162,4,1873,0,0
P00299842,P00299842,Product,0,50,50,0,333199,333199,1,1,1,0,0,0.003737,0.000079,0,6163,1,2728,0,0
P00313342,P00313342,Product,0,597,597,0,4004679,4004679,1,1,1,0,0,0.040047,0.000079,0,6165,1,1701,0,0
P00102442,P00102442,Product,0,305,305,0,2370031,2370031,1,1,1,0,0,0.022546,0.000079,0,6166,1,801,0,0
P00237542,P00237542,Product,0,1394,1394,0,23425576,23425576,1,1,1,0,0,0.072807,0.000079,0,6167,2,630,0,0
P0099342,P0099342,Product,0,440,440,0,3054098,3054098,1,1,1,0,0,0.030852,0.000079,0,6168,4,668,0,0
P00171542,P00171542,Product,0,277,277,0,2660423,2660423,1,1,1,0,0,0.021019,0.000079,0,6169,4,2651,0,0
P00350342,P00350342,Product,0,247,247,0,3124869,3124869,1,1,1,0,0,0.016047,0.000079,0,6170,0,2092,0,0
P00110742,P00110742,Product,0,1612,1612,0,26722309,26722309,1,1,1,0,0,0.082288,0.000079,0,6172,2,835,0,0
P00117642,P00117642,Product,0,395,395,0,8058112,8058112,1,1,1,0,0,0.024515,0.000079,0,6174,1,385,0,0
P00114142,P00114142,Product,0,403,403,0,3259284,3259284,1,1,1,0,0,0.028305,0.000079,0,6175,1,1442,0,0
P00119142,P00119142,Product,0,518,518,0,5465760,5465760,1,1,1,0,0,0.033459,0.000079,0,6176,5,1350,0,0
P00280742,P00280742,Product,0,216,216,0,3509669,3509669,1,1,1,0,0,0.016016,0.000079,0,6177,1,1790,0,0
P00271142,P00271142,Product,0,791,791,0,5702698,5702698,1,1,1,0,0,0.052884,0.000079,0,6178,4,1436,0,0
P00003942,P00003942,Product,0,749,749,0,4779867,4779867,1,1,1,0,0,0.046544,0.000079,0,6179,4,2209,0,0
P00151742,P00151742,Product,0,590,590,0,4331997,4331997,1,1,1,0,0,0.040049,0.000079,0,6180,3,2829,0,0
P00050642,P00050642,Product,0,104,104,0,880497,880497,1,1,1,0,0,0.009017,0.000079,0,6181,3,1717,0,0
P00114742,P00114742,Product,0,182,182,0,1521208,1521208,1,1,1,0,0,0.012239,0.000079,0,6182,1,2059,0,0
P00113942,P00113942,Product,0,371,371,0,3086854,3086854,1,1,1,0,0,0.026108,0.000079,0,6183,1,1453,0,0
P00120942,P00120942,Product,0,176,176,0,1482026,1482026,1,1,1,0,0,0.011947,0.000079,0,6184,1,2399,0,0
P00083842,P00083842,Product,0,309,309,0,2336109,2336109,1,1,1,0,0,0.018058,0.000079,0,6187,1,1113,0,0
P00317842,P00317842,Product,0,756,756,0,5772769,5772769,1,1,1,0,0,0.036037,0.000079,0,6190,0,7,0,0
P00030642,P00030642,Product,0,156,156,0,1178732,1178732,1,1,1,0,0,0.009344,0.000079,0,6192,1,2125,0,0
P00273642,P00273642,Product,0,88,88,0,651000,651000,1,1,1,0,0,0.005334,0.000079,0,6193,1,2119,0,0
P00002542,P00002542,Product,0,539,539,0,3942953,3942953,1,1,1,0,0,0.033616,0.000079,0,6194,4,1095,0,0
P00331642,P00331642,Product,0,132,132,0,175520,175520,1,1,1,0,0,0.008527,0.000079,0,6195,1,2593,0,0
P00331242,P00331242,Product,0,240,240,0,326711,326711,1,1,1,0,0,0.015374,0.000079,0,6196,1,1682,0,0
P0096442,P0096442,Product,0,532,532,0,1444043,1444043,1,1,1,0,0,0.034925,0.000079,0,6197,5,1857,0,0
P00050242,P00050242,Product,0,239,239,0,1894540,1894540,1,1,1,0,0,0.015714,0.000079,0,6199,1,2176,0,0
P00131942,P00131942,Product,0,14,14,0,175367,175367,1,1,1,0,0,0.001179,0.000079,0,6200,2,2444,0,0
P00132042,P00132042,Product,0,142,142,0,83146,83146,1,1,1,0,0,0.011623,0.000079,0,6201,4,970,0,0
P00013742,P00013742,Product,0,357,357,0,2237499,2237499,1,1,1,0,0,0.027042,0.000079,0,6202,4,1166,0,0
P00119342,P00119342,Product,0,308,308,0,6298217,6298217,1,1,1,0,0,0.01674,0.000079,0,6206,1,2259,0,0
P00182142,P00182142,Product,0,909,909,0,13850116,13850116,1,1,1,0,0,0.056857,0.000079,0,6207,2,1785,0,0
P00188942,P00188942,Product,0,79,79,0,581570,581570,1,1,1,0,0,0.006435,0.000079,0,6208,1,1786,0,0
P00203142,P00203142,Product,0,64,64,0,1013221,1013221,1,1,1,0,0,0.005433,0.000079,0,6209,1,2667,0,0
P00320442,P00320442,Product,0,267,267,0,4752793,4752793,1,1,1,0,0,0.014287,0.000079,0,6210,1,2857,0,0
P00121642,P00121642,Product,0,853,853,0,6123105,6123105,1,1,1,0,0,0.053036,0.000079,0,6211,1,2090,0,0
P00289542,P00289542,Product,0,17,17,0,108814,108814,1,1,1,0,0,0.001671,0.000079,0,6212,1,1618,0,0
P00329742,P00329742,Product,0,84,84,0,1205272,1205272,1,1,1,0,0,0.00803,0.000079,0,6213,1,2662,0,0
P00326642,P00326642,Product,0,158,158,0,1253394,1253394,1,1,1,0,0,0.012518,0.000079,0,6214,1,728,0,0
P00336142,P00336142,Product,0,75,75,0,388317,388317,1,1,1,0,0,0.005582,0.000079,0,6215,1,2099,0,0
P00111442,P00111442,Product,0,323,323,0,2777633,2777633,1,1,1,0,0,0.020386,0.000079,0,6216,1,1792,0,0
P00234742,P00234742,Product,0,314,314,0,2025852,2025852,1,1,1,0,0,0.019487,0.000079,0,6217,0,2855,0,0
P00090842,P00090842,Product,0,392,392,0,2135489,2135489,1,1,1,0,0,0.023828,0.000079,0,6218,3,2527,0,0
P00214542,P00214542,Product,0,70,70,0,459420,459420,1,1,1,0,0,0.005518,0.000079,0,6219,4,933,0,0
P00110942,P00110942,Product,0,1360,1360,0,23639564,23639564,1,1,1,0,0,0.071821,0.000079,0,6222,2,2774,0,0
P00289942,P00289942,Product,0,850,850,0,9727874,9727874,1,1,1,0,0,0.04315,0.000079,0,6223,0,487,0,0
P00104842,P00104842,Product,0,224,224,0,1682233,1682233,1,1,1,0,0,0.017317,0.000079,0,6224,1,2347,0,0
P00113142,P00113142,Product,0,759,759,0,11560374,11560374,1,1,1,0,0,0.051175,0.000079,0,6226,2,2046,0,0
P00177942,P00177942,Product,0,301,301,0,1890960,1890960,1,1,1,0,0,0.024114,0.000079,0,6227,1,955,0,0
P00265242,P00265242,Product,0,1880,1880,0,14165515,14165515,1,1,1,0,0,0.081319,0.000079,0,6230,0,1907,0,0
P00118142,P00118142,Product,0,347,347,0,2969122,2969122,1,1,1,0,0,0.025406,0.000079,0,6231,1,1422,0,0
P00003642,P00003642,Product,0,512,512,0,3995777,3995777,1,1,1,0,0,0.032047,0.000079,0,6232,1,1031,0,0
P00178342,P00178342,Product,0,369,369,0,2843522,2843522,1,1,1,0,0,0.028329,0.000079,0,6233,4,589,0,0
P00289742,P00289742,Product,0,45,45,0,295612,295612,1,1,1,0,0,0.003763,0.000079,0,6234,1,1846,0,0
P00085042,P00085042,Product,0,432,432,0,3252824,3252824,1,1,1,0,0,0.026911,0.000079,0,6235,1,1322,0,0
P00041542,P00041542,Product,0,140,140,0,1104107,1104107,1,1,1,0,0,0.010576,0.000079,0,6236,4,2652,0,0
P00249142,P00249142,Product,0,448,448,0,2488067,2488067,1,1,1,0,0,0.024922,0.000079,0,6237,0,2803,0,0
P00284042,P00284042,Product,0,189,189,0,1149602,1149602,1,1,1,0,0,0.01132,0.000079,0,6238,0,2487,0,0
P00165442,P00165442,Product,0,363,363,0,3697287,3697287,1,1,1,0,0,0.027155,0.000079,0,6239,3,907,0,0
P00115942,P00115942,Product,0,530,530,0,4582897,4582897,1,1,1,0,0,0.033724,0.000079,0,6240,1,359,0,0
P00074442,P00074442,Product,0,248,248,0,2983746,2983746,1,1,1,0,0,0.020175,0.000079,0,6241,3,368,0,0
P00047242,P00047242,Product,0,276,276,0,2730688,2730688,1,1,1,0,0,0.023976,0.000079,0,6242,3,1503,0,0
P00199042,P00199042,Product,0,67,67,0,656445,656445,1,1,1,0,0,0.005977,0.000079,0,6243,3,1628,0,0
P00192542,P00192542,Product,0,528,528,0,6768987,6768987,1,1,1,0,0,0.037696,0.000079,0,6244,3,1393,0,0
P00350042,P00350042,Product,0,122,122,0,2037207,2037207,1,1,1,0,0,0.007554,0.000079,0,6245,1,1342,0,0
P00248442,P00248442,Product,0,232,232,0,2231553,2231553,1,1,1,0,0,0.014391,0.000079,0,6246,5,1619,0,0
P00172842,P00172842,Product,0,276,276,0,2806304,2806304,1,1,1,0,0,0.018398,0.000079,0,6247,5,1658,0,0
P00198142,P00198142,Product,0,404,404,0,4793509,4793509,1,1,1,0,0,0.030516,0.000079,0,6248,3,539,0,0
P00282142,P00282142,Product,0,180,180,0,1819556,1819556,1,1,1,0,0,0.014132,0.000079,0,6249,5,2004,0,0
P00166942,P00166942,Product,0,106,106,0,1079558,1079558,1,1,1,0,0,0.00791,0.000079,0,6250,5,2042,0,0
P00187742,P00187742,Product,0,54,54,0,595615,595615,1,1,1,0,0,0.004514,0.000079,0,6251,5,467,0,0
P00003442,P00003442,Product,0,968,968,0,2634311,2634311,1,1,1,0,0,0.052468,0.000079,0,6252,1,913,0,0
P00060242,P00060242,Product,0,150,150,0,1318085,1318085,1,1,1,0,0,0.012129,0.000079,0,6253,5,2263,0,0
P00137642,P00137642,Product,0,25,25,0,174175,174175,1,1,1,0,0,0.001758,0.000079,0,6254,5,1604,0,0
P00126142,P00126142,Product,0,643,643,0,5336904,5336904,1,1,1,0,0,0.039775,0.000079,0,6255,1,370,0,0
P00219842,P00219842,Product,0,179,179,0,1168160,1168160,1,1,1,0,0,0.010523,0.000079,0,6256,0,1142,0,0
P00046142,P00046142,Product,0,524,524,0,7756228,7756228,1,1,1,0,0,0.037674,0.000079,0,6257,3,2822,0,0
P00328142,P00328142,Product,0,222,222,0,1451617,1451617,1,1,1,0,0,0.012036,0.000079,0,6259,0,1311,0,0
P00255542,P00255542,Product,0,235,235,0,1384096,1384096,1,1,1,0,0,0.015564,0.000079,0,6260,0,407,0,0
P00250842,P00250842,Product,0,528,528,0,3379764,3379764,1,1,1,0,0,0.030065,0.000079,0,6261,0,11,0,0
P00260142,P00260142,Product,0,234,234,0,1201700,1201700,1,1,1,0,0,0.014613,0.000079,0,6262,0,410,0,0
P0097142,P0097142,Product,0,488,488,0,672638,672638,1,1,1,0,0,0.029699,0.000079,0,6263,5,1431,0,0
P00209842,P00209842,Product,0,547,547,0,3774227,3774227,1,1,1,0,0,0.035441,0.000079,0,6264,1,1971,0,0
P00212942,P00212942,Product,0,629,629,0,4099334,4099334,1,1,1,0,0,0.042236,0.000079,0,6265,4,2282,0,0
P00283942,P00283942,Product,0,537,537,0,3487051,3487051,1,1,1,0,0,0.033872,0.000079,0,6267,0,2714,0,0
P00303242,P00303242,Product,0,614,614,0,3971166,3971166,1,1,1,0,0,0.041021,0.000079,0,6268,4,1860,0,0
P00170442,P00170442,Product,0,362,362,0,2192997,2192997,1,1,1,0,0,0.026255,0.000079,0,6269,4,2258,0,0
P00045842,P00045842,Product,0,328,328,0,2081917,2081917,1,1,1,0,0,0.025264,0.000079,0,6270,4,4,0,0
P00040442,P00040442,Product,0,115,115,0,696717,696717,1,1,1,0,0,0.008412,0.000079,0,6271,4,2622,0,0
P00195842,P00195842,Product,0,178,178,0,1837955,1837955,1,1,1,0,0,0.01323,0.000079,0,6272,5,347,0,0
P00293242,P00293242,Product,0,666,666,0,5451566,5451566,1,1,1,0,0,0.038019,0.000079,0,6273,0,25,0,0
P00064042,P00064042,Product,0,288,288,0,2721296,2721296,1,1,1,0,0,0.019073,0.000079,0,6274,5,1353,0,0
P00015542,P00015542,Product,0,295,295,0,2644080,2644080,1,1,1,0,0,0.022774,0.000079,0,6275,3,326,0,0
P00105142,P00105142,Product,0,917,917,0,13171901,13171901,1,1,1,0,0,0.054497,0.000079,0,6276,3,411,0,0
P00183442,P00183442,Product,0,353,353,0,4715966,4715966,1,1,1,0,0,0.023112,0.000079,0,6277,0,1451,0,0
P00199442,P00199442,Product,0,794,794,0,4988750,4988750,1,1,1,0,0,0.051378,0.000079,0,6278,3,527,0,0
P00054542,P00054542,Product,0,83,83,0,865548,865548,1,1,1,0,0,0.005905,0.000079,0,6279,5,1440,0,0
P00034742,P00034742,Product,0,1212,1212,0,8744804,8744804,1,1,1,0,0,0.065744,0.000079,0,6280,4,2771,0,0
P00163142,P00163142,Product,0,108,108,0,1553389,1553389,1,1,1,0,0,0.008647,0.000079,0,6281,4,566,0,0
P00027142,P00027142,Product,0,87,87,0,551586,551586,1,1,1,0,0,0.006338,0.000079,0,6282,4,348,0,0
P00053942,P00053942,Product,0,293,293,0,3718889,3718889,1,1,1,0,0,0.022178,0.000079,0,6283,3,1725,0,0
P00173342,P00173342,Product,0,465,465,0,6864246,6864246,1,1,1,0,0,0.029989,0.000079,0,6284,0,15,0,0
P00233342,P00233342,Product,0,351,351,0,4727286,4727286,1,1,1,0,0,0.024674,0.000079,0,6286,3,2277,0,0
P00010842,P00010842,Product,0,675,675,0,5596749,5596749,1,1,1,0,0,0.039701,0.000079,0,6287,1,462,0,0
P00120242,P00120242,Product,0,348,348,0,2851353,2851353,1,1,1,0,0,0.024534,0.000079,0,6288,1,2397,0,0
P00223942,P00223942,Product,0,252,252,0,1429278,1429278,1,1,1,0,0,0.017483,0.000079,0,6289,4,1634,0,0
P00362342,P00362342,Product,0,362,362,0,2337670,2337670,1,1,1,0,0,0.025523,0.000079,0,6291,2,1688,0,0
P00027542,P00027542,Product,0,134,134,0,973915,973915,1,1,1,0,0,0.010237,0.000079,0,6292,4,742,0,0
P00234842,P00234842,Product,0,349,349,0,2385767,2385767,1,1,1,0,0,0.023656,0.000079,0,6293,0,1267,0,0
P00029242,P00029242,Product,0,369,369,0,2750096,2750096,1,1,1,0,0,0.027271,0.000079,0,6294,4,2544,0,0
P0097842,P0097842,Product,0,279,279,0,1708377,1708377,1,1,1,0,0,0.02051,0.000079,0,6295,4,1355,0,0
P00160942,P00160942,Product,0,172,172,0,2146863,2146863,1,1,1,0,0,0.014094,0.000079,0,6296,3,2129,0,0
P00136542,P00136542,Product,0,287,287,0,1742794,1742794,1,1,1,0,0,0.023073,0.000079,0,6297,4,1975,0,0
P00127942,P00127942,Product,0,529,529,0,6213954,6213954,1,1,1,0,0,0.039092,0.000079,0,6299,3,1733,0,0
P00248542,P00248542,Product,0,377,377,0,2385579,2385579,1,1,1,0,0,0.020856,0.000079,0,6300,0,1768,0,0
P00145842,P00145842,Product,0,154,154,0,331226,331226,1,1,1,0,0,0.012243,0.000079,0,6301,4,2776,0,0
P00214342,P00214342,Product,0,234,234,0,1217693,1217693,1,1,1,0,0,0.019755,0.000079,0,6302,4,531,0,0
P00161542,P00161542,Product,0,295,295,0,2613969,2613969,1,1,1,0,0,0.023025,0.000079,0,6303,3,1561,0,0
P00001942,P00001942,Product,0,211,211,0,910480,910480,1,1,1,0,0,0.016319,0.000079,0,6304,4,837,0,0
P00328042,P00328042,Product,0,250,250,0,1851112,1851112,1,1,1,0,0,0.013115,0.000079,0,6305,0,1061,0,0
P00370242,P00370242,Product,0,463,463,0,2948753,2948753,1,1,1,0,0,0.026269,0.000079,0,6306,0,1177,0,0
P00340642,P00340642,Product,0,98,98,0,432349,432349,1,1,1,0,0,0.005961,0.000079,0,6307,0,637,0,0
P00358242,P00358242,Product,0,122,122,0,660273,660273,1,1,1,0,0,0.007827,0.000079,0,6308,0,1707,0,0
P0096542,P0096542,Product,0,329,329,0,3267675,3267675,1,1,1,0,0,0.02303,0.000079,0,6309,5,787,0,0
P0096942,P0096942,Product,0,154,154,0,1425018,1425018,1,1,1,0,0,0.01222,0.000079,0,6310,5,1726,0,0
P00074142,P00074142,Product,0,198,198,0,1750880,1750880,1,1,1,0,0,0.014994,0.000079,0,6311,5,1056,0,0
P00270042,P00270042,Product,0,140,140,0,662232,662232,1,1,1,0,0,0.008252,0.000079,0,6312,0,2257,0,0
P00223842,P00223842,Product,0,78,78,0,798187,798187,1,1,1,0,0,0.006813,0.000079,0,6313,5,2275,0,0
P00014842,P00014842,Product,0,412,412,0,4255327,4255327,1,1,1,0,0,0.031883,0.000079,0,6314,3,1902,0,0
P00274342,P00274342,Product,0,192,192,0,1506387,1506387,1,1,1,0,0,0.016016,0.000079,0,6315,4,841,0,0
P00208742,P00208742,Product,0,443,443,0,6170732,6170732,1,1,1,0,0,0.033179,0.000079,0,6316,3,740,0,0
P00304442,P00304442,Product,0,257,257,0,3753514,3753514,1,1,1,0,0,0.019162,0.000079,0,6317,3,2542,0,0
P00014042,P00014042,Product,0,194,194,0,2471491,2471491,1,1,1,0,0,0.015013,0.000079,0,6318,3,2497,0,0
P00133442,P00133442,Product,0,173,173,0,1947333,1947333,1,1,1,0,0,0.015027,0.000079,0,6319,3,1173,0,0
P00159842,P00159842,Product,0,118,118,0,1196321,1196321,1,1,1,0,0,0.010372,0.000079,0,6320,3,36,0,0
P00019942,P00019942,Product,0,107,107,0,1224440,1224440,1,1,1,0,0,0.009122,0.000079,0,6321,3,479,0,0
P00117042,P00117042,Product,0,298,298,0,4406479,4406479,1,1,1,0,0,0.019645,0.000079,0,6322,3,1066,0,0
P00141942,P00141942,Product,0,129,129,0,800715,800715,1,1,1,0,0,0.008738,0.000079,0,6323,4,2265,0,0
P00117942,P00117942,Product,0,1364,1364,0,9515936,9515936,1,1,1,0,0,0.071013,0.000079,0,6324,2,1439,0,0
P00001742,P00001742,Product,0,461,461,0,3688212,3688212,1,1,1,0,0,0.026379,0.000079,0,6325,1,2597,0,0
